START TIME: Fri May 29 02:49:47 PM CEST 2026
0: START TIME: Fri May 29 14:49:54 CEST 2026
0: [Fri May 29 14:49:54 CEST 2026] WANDB enabled.
0: CMD: torchrun --nproc-per-node 4 --nnodes 1 --rdzv_endpoint nid006292:25678 --rdzv_backend c10d --max_restarts 0 --tee 3 /users/course_00222/lsaie-ss26-gipfelsturm/Megatron-LM/pretrain_gpt.py     --transformer-impl transformer_engine --use-precision-aware-optimizer --main-grads-dtype bf16     --cpu-offloading-num-layers 23 --use-torch-optimizer-for-cpu-offload --overlap-cpu-optimizer-d2h-h2d     --num-layers 24 --hidden-size 1536 --ffn-hidden-size 4096 --num-attention-heads 16 --group-query-attention --num-query-groups 4 --max-position-embeddings 4096 --position-embedding-type rope --normalization RMSNorm --swiglu --untie-embeddings-and-output-weights --seq-length 4096     --micro-batch-size 12 --global-batch-size 240 --train-iters 50 --log-interval 1 --eval-interval 50 --eval-iters 0 --cross-entropy-loss-fusion --disable-bias-linear --optimizer adam --dataloader-type single --no-check-for-nan-in-loss-and-grad --manual-gc --manual-gc-interval 50     --attention-dropout 0.0 --hidden-dropout 0.0 --weight-decay 
0: 0.1 --clip-grad 1.0 --adam-beta1 0.9 --adam-beta2 0.95     --lr 3e-4 --lr-decay-style constant --lr-warmup-iters 10     --seed 42 --init-method-std 0.02     --bf16     --tensor-model-parallel-size 1 --pipeline-model-parallel-size 1 --use-distributed-optimizer --overlap-grad-reduce --overlap-param-gather     --log-throughput --log-progress     --tokenizer-type GPT2BPETokenizer --vocab-file /users/course_00222/lsaie-ss26-gipfelsturm/data/gpt2-vocab.json --merge-file /users/course_00222/lsaie-ss26-gipfelsturm/data/gpt2-merges.txt     --data-path /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small --data-cache-path /iopsstor/scratch/cscs/course_00222/gipfelsturm/cache --split 99,1,0 --num-workers 1         --wandb-save-dir /iopsstor/scratch/cscs/course_00222/gipfelsturm/gipfelsturm/throughput-760m-mbs12-offload-1n         --wandb-project gipfelsturm         --wandb-exp-name throughput-760m-mbs12-offload-1n-2423721
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/library.py:357: UserWarning: Warning only once for all operators,  other operators may also be overridden.
0: [default3]: [2026-05-29 14:55:40.471662] iteration       36/      50 | consumed samples:         8640 | elapsed time per iteration (ms): 6758.3 | throughput per GPU (TFLOP/s/GPU): 179.5 | tokens/sec/GPU: 36364 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.124568E+00 | loss scale: 1.0 | grad norm: 3.011 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:46.998705] iteration       37/      50 | consumed samples:         8880 | elapsed time per iteration (ms): 6526.9 | throughput per GPU (TFLOP/s/GPU): 185.9 | tokens/sec/GPU: 37653 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.073771E+00 | loss scale: 1.0 | grad norm: 1.356 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:53.587548] iteration       38/      50 | consumed samples:         9120 | elapsed time per iteration (ms): 6588.7 | throughput per GPU (TFLOP/s/GPU): 184.1 | tokens/sec/GPU: 37300 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.020480E+00 | loss scale: 1.0 | grad norm: 1.858 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:01.030794] iteration       39/      50 | consumed samples:         9360 | elapsed time per iteration (ms): 7443.1 | throughput per GPU (TFLOP/s/GPU): 163.0 | tokens/sec/GPU: 33018 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.984833E+00 | loss scale: 1.0 | grad norm: 1.170 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:09.244613] iteration       40/      50 | consumed samples:         9600 | elapsed time per iteration (ms): 8213.7 | throughput per GPU (TFLOP/s/GPU): 147.7 | tokens/sec/GPU: 29921 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.050372E+00 | loss scale: 1.0 | grad norm: 1.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:16.804076] iteration       41/      50 | consumed samples:         9840 | elapsed time per iteration (ms): 7559.3 | throughput per GPU (TFLOP/s/GPU): 160.5 | tokens/sec/GPU: 32511 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.910157E+00 | loss scale: 1.0 | grad norm: 1.579 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:24.473869] iteration       42/      50 | consumed samples:        10080 | elapsed time per iteration (ms): 7669.6 | throughput per GPU (TFLOP/s/GPU): 158.2 | tokens/sec/GPU: 32043 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.994492E+00 | loss scale: 1.0 | grad norm: 1.210 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:30.508596] iteration       43/      50 | consumed samples:        10320 | elapsed time per iteration (ms): 6034.6 | throughput per GPU (TFLOP/s/GPU): 201.1 | tokens/sec/GPU: 40725 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.902012E+00 | loss scale: 1.0 | grad norm: 1.215 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:38.163061] iteration       44/      50 | consumed samples:        10560 | elapsed time per iteration (ms): 7654.3 | throughput per GPU (TFLOP/s/GPU): 158.5 | tokens/sec/GPU: 32107 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.750406E+00 | loss scale: 1.0 | grad norm: 1.525 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:44.523731] iteration       45/      50 | consumed samples:        10800 | elapsed time per iteration (ms): 6360.5 | throughput per GPU (TFLOP/s/GPU): 190.8 | tokens/sec/GPU: 38638 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.863818E+00 | loss scale: 1.0 | grad norm: 1.332 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:51.345443] iteration       46/      50 | consumed samples:        11040 | elapsed time per iteration (ms): 6821.5 | throughput per GPU (TFLOP/s/GPU): 177.9 | tokens/sec/GPU: 36027 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.792140E+00 | loss scale: 1.0 | grad norm: 0.902 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:56:58.514864] iteration       47/      50 | consumed samples:        11280 | elapsed time per iteration (ms): 7169.3 | throughput per GPU (TFLOP/s/GPU): 169.2 | tokens/sec/GPU: 34280 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.718191E+00 | loss scale: 1.0 | grad norm: 1.650 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:57:06.001505] iteration       48/      50 | consumed samples:        11520 | elapsed time per iteration (ms): 7486.5 | throughput per GPU (TFLOP/s/GPU): 162.1 | tokens/sec/GPU: 32827 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.753485E+00 | loss scale: 1.0 | grad norm: 0.888 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:57:13.032136] iteration       49/      50 | consumed samples:        11760 | elapsed time per iteration (ms): 7030.5 | throughput per GPU (TFLOP/s/GPU): 172.6 | tokens/sec/GPU: 34956 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.745321E+00 | loss scale: 1.0 | grad norm: 1.438 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:57:20.788105] iteration       50/      50 | consumed samples:        12000 | elapsed time per iteration (ms): 7755.8 | throughput per GPU (TFLOP/s/GPU): 156.4 | tokens/sec/GPU: 31687 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 6.655345E+00 | loss scale: 1.0 | grad norm: 1.163 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default0]:[after training is done] datetime: 2026-05-29 14:57:21.051818 
0: [default3]:wandb: updating run metadata
0: [default3]:wandb: uploading config.yaml; uploading output.log
0: [default3]:wandb: uploading summary, console lines 63-64
0: [default3]:wandb: 🚀 View run throughput-760m-mbs12-offload-1n-2423721 at: https://wandb.ai/hannes-eberhard-eth-z-rich/gipfelsturm/runs/uw3cg7k7
0: [default3]:wandb: ⭐️ View project at: https://wandb.ai/hannes-eberhard-eth-z-rich/gipfelsturm
0: [default3]:wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
0: [default3]:wandb: Find logs at: /iopsstor/scratch/cscs/course_00222/gipfelsturm/gipfelsturm/throughput-760m-mbs12-offload-1n/wandb/run-20260529_145023-uw3cg7k7/logs
0: [default0]:[rank0]:[W529 14:57:23.066241838 ProcessGroupNCCL.cpp:1565] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator())
0: [default1]:[rank1]:[W529 14:57:23.628799650 ProcessGroupNCCL.cpp:1565] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator())
0: [default2]:[rank2]:[W529 14:57:23.628942398 ProcessGroupNCCL.cpp:1565] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator())
0: [default3]:[rank3]:[W529 14:57:24.041323477 ProcessGroupNCCL.cpp:1565] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator())
0: END TIME: Fri May 29 14:57:28 CEST 2026
END TIME: Fri May 29 02:57:29 PM CEST 2026
